model_id,display_name,provider,curve_profile,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_score,score_lower,score_upper
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,0.4369129672292504,0.0,8.43691296722925
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,0.38619550001026126,0.0,8.386195500010261
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,0.341301691429975,0.0,8.341301691429976
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,0.3015767876813181,0.0,8.301576787681318
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,0.26643658817490024,0.0,8.266436588174901
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,0.23536052011127723,0.0,8.235360520111277
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,0.20788523930926472,0.0,8.207885239309265
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,0.1835987546675181,0.0,8.183598754667518
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,0.1621350621714216,0.0,8.162135062171421
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,0.14316926644697184,0.0,8.143169266446971
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,0.12641316271841704,0.0,8.126413162718418
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,0.11161124900057401,0.0,8.111611249000575
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,0.0985371369230885,0.0,8.098537136923088
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,0.0869903293248819,0.0,8.086990329324882
qwen3.5-flash,Qwen 3.5 Flash,Alibaba Cloud,efficient_fast,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,0.0767933333390387,0.0,8.076793333339038
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,0,0.9688561694652216,0.029733472038160437,0.0013400466539488735,7.031184266914956e-05,92.44138201012795,84.44138201012795,100.0
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,92.34690759065694,84.34690759065694,100.0
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,2,0.96036116089903,0.03782862807476737,0.0017199306360523373,9.028039015031105e-05,92.24071881099391,84.24071881099393,100.0
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,3,0.9553191297273498,0.04263012673273281,0.0019484436851915632,0.00010229985472581486,92.12148608142613,84.12148608142613,100.0
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,4,0.9496693674025232,0.0480074700748456,0.0022072431794449517,0.00011591934318633098,91.98776156370415,83.98776156370415,99.98776156370414
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,5,0.9433475746920262,0.054020751333089236,0.002500322177819312,0.00013135179706526775,91.8379773952435,83.8379773952435,99.8379773952435
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,91.67044656270177,83.67044656270177,99.67044656270177
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,7,0.9284088005554475,0.06821458706281297,0.0032079596277503563,0.00016865275398914432,91.48336719624106,83.48336719624106,99.48336719624106
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,8,0.9196425311777929,0.07653298517756987,0.003633379328759434,0.00019110431587777673,91.27483114454475,83.27483114454475,99.27483114454473
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510326,91.04283775214844,83.04283775214844,99.04283775214844
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,10,0.8991213772699435,0.09597321702433448,0.004660036225179408,0.00024536948054262246,90.78531377572891,82.78531377572892,98.78531377572891
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,11,0.8872045937171068,0.10724048157920207,0.0052768937398135875,0.00027803096387751553,90.50014032093343,82.50014032093343,98.50014032093341
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,12,0.8740772351648677,0.1196328626982398,0.005974863442811143,0.0003150386940813393,90.18518752868634,82.18518752868634,98.18518752868634
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.0003569706350376584,89.83835746067622,81.83835746067622,97.83835746067622
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,89.4576352011893,81.45763520118932,97.4576352011893
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,89.0411475879687,81.0411475879687,97.0411475879687
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,16,0.8080672135527632,0.18160463392793155,0.009808847654810264,0.0005193048644949271,88.58722820549244,80.58722820549244,96.58722820549242
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,17,0.7879311956428947,0.2003815463614109,0.011098849177137493,0.0005884088185569393,88.094486341917,80.094486341917,96.09448634191699
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,18,0.7662936430859598,0.22048353516173502,0.012556119443061559,0.00066670230924359,87.56187658151988,79.56187658151988,95.56187658151988
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,19,0.7431680086124812,0.2418749047943688,0.014201680960420463,0.0007554056327295283,86.98876467337155,78.98876467337155,94.98876467337153
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,86.37498442037894,78.37498442037895,94.37498442037894
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,21,0.6926419831347362,0.28823398011437484,0.018154284783106312,0.0009697519677825852,85.72087973920543,77.72087973920543,93.72087973920542
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,22,0.6654105587468141,0.31297410849053825,0.020516601689723,0.001098731072924643,85.02732593163037,77.02732593163037,93.02732593163037
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,23,0.6370307944803832,0.33854611546550956,0.023178246752018822,0.0012448433020883745,84.29572474314845,76.29572474314847,92.29572474314845
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,24,0.6076631698328918,0.3647515479403183,0.026174923730171957,0.001410358496618023,83.52796906761245,75.52796906761246,91.52796906761245
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,25,0.5774953651858119,0.39136080427940967,0.029545985040761114,0.0015978454940173438,82.72637519142147,74.72637519142147,90.72637519142145
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026483,81.89358313383374,73.89358313383376,89.89358313383374
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,27,0.5156199157230157,0.4447412451760143,0.037588095561052644,0.002050743539917378,81.03242867537509,73.03242867537509,89.03242867537509
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,28,0.4843800842769844,0.47093904545036536,0.04235770775001892,0.0023231625226312826,80.14579371089947,72.14579371089947,88.14579371089947
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.0026316739748845795,79.23644420442493,71.23644420442493,87.23644420442493
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,30,0.4225046348141883,0.5208429398778379,0.05367139257811891,0.0029810327298548972,78.30686687406535,70.30686687406535,86.30686687406535
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395004,77.3591165196321,69.3591165196321,85.3591165196321
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.003824483644637211,76.39468551244371,68.39468551244371,84.39468551244371
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,75.41440547461288,67.41440547461288,83.41440547461288
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,74.41838882614607,66.41838882614607,82.41838882614606
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,73.40601501802848,65.40601501802848,81.40601501802848
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,36,0.2568319913875189,0.6303726023295879,0.1065055041460007,0.006289902136892483,72.375963265393,64.375963265393,80.375963265393
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,71.32629075886561,63.32629075886561,79.3262907588656
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,70.25455286723695,62.25455286723695,78.25455286723695
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,69.15795982568619,61.15795982568619,77.15795982568619
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,40,0.1732882059293266,0.6534235881413468,0.1629600534100214,0.010328152519305191,68.03356279378066,60.03356279378067,76.03356279378066
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694433,66.87846085997114,58.87846085997115,74.87846085997114
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.01322282175230515,65.69001944498642,57.69001944498642,73.6900194449864
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,43,0.12592276483513243,0.6403708782508274,0.2187492703208902,0.01495708659314999,64.46608953928514,56.466089539285136,72.46608953928512
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,63.205216309952284,55.205216309952284,71.20521630995228
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,61.90682494816421,53.906824948164214,69.9068249481642
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,60.571371417914634,52.571371417914634,68.57137141791463
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,47,0.08035746882220707,0.5850530899246071,0.31016635119907865,0.024423090054107196,59.20044629085478,51.200446290854785,67.20044629085477
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,48,0.07159119944455239,0.5654395950358309,0.33538392329282674,0.02758528222678998,57.796821388723494,49.796821388723494,65.79682138872349
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,49,0.06371499425196536,0.5439481755809263,0.36119299963232976,0.03114383053477846,56.36443169606969,48.36443169606968,64.36443169606967
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,54.90828897501833,46.90828897501832,62.90828897501832
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.03963883910097002,53.43432850413681,45.43432850413681,61.4343285041368
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,52,0.04468087027265022,0.4709390454503654,0.43969921400433415,0.044680870272650205,51.94919592298399,43.94919592298399,59.94919592298399
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.050330632597476894,50.45998663998091,42.45998663998091,58.45998663998091
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.056652425307973854,48.973954905671775,40.973954905671775,56.973954905671775
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,47.498212768627546,39.498212768627546,55.49821276862754
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,46.039440220904034,38.039440220904034,54.039440220904034
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.08035746882220701,44.60362672257169,36.60362672257169,52.6036267225717
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,43.195861145830335,35.195861145830335,51.195861145830335
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,41.820182489170485,33.820182489170485,49.82018248917049
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289318,40.47949817369161,32.47949817369161,48.47949817369161
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,39.17557109192506,31.175571091925054,47.17557109192506
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,37.90907148638274,29.90907148638274,45.90907148638274
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,36.67968564594666,28.679685645946662,44.67968564594666
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.1732882059293266,35.48627053853764,27.48627053853764,43.48627053853764
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,34.32704184072069,26.32704184072069,42.32704184072069
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,33.19978221007543,25.199782210075433,41.19978221007543
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,67,0.00712142874573507,0.13321482074434798,0.6259573935958765,0.23370635691404038,32.10205682634654,24.10205682634654,40.10205682634654
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,31.03142395556338,23.03142395556338,39.03142395556338
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,69,0.005554924703691011,0.1072404815792023,0.605798986287963,0.28140560742914367,29.98562938092161,21.985629380921605,37.98562938092161
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,28.96277489853038,20.962774898530377,36.962774898530384
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.33458944125318585,27.961452685352434,19.961452685352434,35.961452685352434
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.3629692055196167,26.98083925724677,18.980839257246767,34.98083925724677
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,73,0.0033766123817393634,0.06821458706281303,0.5360719703883394,0.39233683016710824,26.02074500084008,18.020745000840076,34.02074500084008
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,25.08161789171422,17.081617891714217,33.081617891714224
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,24.16450292131636,16.16450292131636,32.164502921316355
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,76,0.002323162522631206,0.048007470074845626,0.4652892831255388,0.48438008427698437,23.270961755583723,15.270961755583723,31.270961755583727
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,22.402959954016502,14.402959954016502,30.402959954016502
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,21.562731355097256,13.562731355097258,29.562731355097256
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,20.75263067036579,12.75263067036579,28.752630670365793
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,19.974985708652788,11.974985708652786,27.974985708652788
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,19.23195991003329,11.23195991003329,27.23195991003329
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,18.52543411657415,10.525434116574148,26.525434116574147
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,17.856914009229783,9.856914009229783,25.856914009229783
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,17.22746676185316,9.22746676185316,25.22746676185316
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,16.637687593567875,8.637687593567875,24.637687593567875
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,16.087694381143336,8.087694381143336,24.087694381143336
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,15.577146564060163,7.577146564060162,23.577146564060165
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,15.105283352450268,7.105283352450269,23.105283352450268
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,14.670975728446978,6.670975728446978,22.67097572844698
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,14.272786818556597,6.272786818556596,22.272786818556593
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,13.909035757109972,5.909035757109972,21.909035757109972
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,13.577860989236083,5.577860989236082,21.57786098923608
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,13.277279918182911,5.27727991818291,21.277279918182913
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,13.005242758426084,5.005242758426083,21.005242758426085
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,12.759679323119274,4.759679323119275,20.759679323119272
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,12.538538199765604,4.538538199765603,20.538538199765604
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,12.339818330757518,4.339818330757518,20.33981833075752
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,12.161593418109504,4.161593418109505,20.161593418109504
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,12.002029831566606,4.002029831566606,20.002029831566606
qwen3.6-plus,Qwen 3.6 Plus,Alibaba Cloud,balanced_frontier,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,11.859398841169707,3.859398841169706,19.859398841169707
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,0,0.9688561694652216,0.029733472038160437,0.0013400466539488735,7.031184266914956e-05,94.75511700355665,80.75511700355665,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,94.68418009265928,80.68418009265928,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,2,0.96036116089903,0.03782862807476737,0.0017199306360523373,9.028039015031105e-05,94.60442640137775,80.60442640137775,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,3,0.9553191297273498,0.04263012673273281,0.0019484436851915632,0.00010229985472581486,94.5148492464257,80.51484924642568,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,4,0.9496693674025232,0.0480074700748456,0.0022072431794449517,0.00011591934318633098,94.41435063286104,80.41435063286104,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,5,0.9433475746920262,0.054020751333089236,0.002500322177819312,0.00013135179706526775,94.30173925279858,80.30173925279857,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,94.17573031765431,80.17573031765431,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,7,0.9284088005554475,0.06821458706281297,0.0032079596277503563,0.00016865275398914432,94.03494777350095,80.03494777350095,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,8,0.9196425311777929,0.07653298517756987,0.003633379328759434,0.00019110431587777673,93.87792951267791,79.87792951267791,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510326,93.7031362386063,79.7031362386063,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,10,0.8991213772699435,0.09597321702433448,0.004660036225179408,0.00024536948054262246,93.50896465096422,79.5089646509642,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,11,0.8872045937171068,0.10724048157920207,0.0052768937398135875,0.00027803096387751553,93.29376557781353,79.29376557781353,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,12,0.8740772351648677,0.1196328626982398,0.005974863442811143,0.0003150386940813393,93.05586757009753,79.05586757009753,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.0003569706350376584,92.79360627120445,78.79360627120445,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,92.50535956074773,78.50535956074773,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,92.18958803398233,78.18958803398233,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,16,0.8080672135527632,0.18160463392793155,0.009808847654810264,0.0005193048644949271,91.84487981447339,77.84487981447339,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,17,0.7879311956428947,0.2003815463614109,0.011098849177137493,0.0005884088185569393,91.46999802392304,77.46999802392304,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,18,0.7662936430859598,0.22048353516173502,0.012556119443061559,0.00066670230924359,91.06392849006154,77.06392849006154,100.0
qwen3.7-max,Qwen 3.7 Max,Alibaba Cloud,coding_specialist,19,0.7431680086124812,0.2418749047943688,0.014201680960420463,0.0007554056327295283,90.62592453092036,76.62592453092036,100.0
