model_id,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_quality,quality_lower,quality_upper,estimate_label
deepseek-v4-pro,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.013222821752305148,0.6195266298974718,0.5395266298974718,0.6995266298974717,public-benchmark constrained estimate
deepseek-v4-pro,43,0.12592276483513243,0.6403708782508274,0.21874927032089023,0.01495708659314999,0.6057948201597303,0.5257948201597303,0.6857948201597303,public-benchmark constrained estimate
deepseek-v4-pro,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,0.5916819753073804,0.5116819753073805,0.6716819753073804,public-benchmark constrained estimate
deepseek-v4-pro,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,0.5771823951395344,0.4971823951395344,0.6571823951395344,public-benchmark constrained estimate
deepseek-v4-pro,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,0.5623020156444527,0.4823020156444527,0.6423020156444527,public-benchmark constrained estimate
deepseek-v4-pro,47,0.08035746882220707,0.585053089924607,0.3101663511990787,0.0244230900541072,0.5470596133692086,0.4670596133692086,0.6270596133692086,public-benchmark constrained estimate
deepseek-v4-pro,48,0.07159119944455239,0.5654395950358309,0.3353839232928268,0.027585282226789982,0.531487366669384,0.451487366669384,0.611487366669384,public-benchmark constrained estimate
deepseek-v4-pro,49,0.06371499425196536,0.5439481755809263,0.3611929996323298,0.031143830534778462,0.5156306895692255,0.4356306895692255,0.5956306895692255,public-benchmark constrained estimate
deepseek-v4-pro,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,0.4995472982209827,0.4195472982209827,0.5795472982209827,public-benchmark constrained estimate
deepseek-v4-pro,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.039638839100970026,0.4833055254874408,0.4033055254874408,0.5633055254874408,public-benchmark constrained estimate
deepseek-v4-pro,52,0.04468087027265022,0.47093904545036547,0.4396992140043341,0.0446808702726502,0.4669819609608578,0.3869819609608578,0.5469819609608578,public-benchmark constrained estimate
deepseek-v4-pro,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.0503306325974769,0.45065855451578035,0.37065855451578034,0.5306585545157804,public-benchmark constrained estimate
deepseek-v4-pro,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.05665242530797386,0.43441937295100347,0.35441937295100345,0.5144193729510035,public-benchmark constrained estimate
deepseek-v4-pro,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,0.4183472336521698,0.3383472336521698,0.4983472336521698,public-benchmark constrained estimate
deepseek-v4-pro,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,0.40252045099609507,0.32252045099609505,0.4825204509960951,public-benchmark constrained estimate
deepseek-v4-pro,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.080357468822207,0.3870099184327602,0.3070099184327602,0.46700991843276024,public-benchmark constrained estimate
deepseek-v4-pro,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,0.3718767138232018,0.2918767138232018,0.4518767138232018,public-benchmark constrained estimate
deepseek-v4-pro,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,0.3571703632087477,0.27717036320874766,0.4371703632087477,public-benchmark constrained estimate
deepseek-v4-pro,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289315,0.34292783653314113,0.2629278365331411,0.42292783653314114,public-benchmark constrained estimate
deepseek-v4-pro,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,0.3291732863192714,0.24917328631927138,0.4091732863192714,public-benchmark constrained estimate
deepseek-v4-pro,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,0.3159184842705363,0.2359184842705363,0.39591848427053633,public-benchmark constrained estimate
deepseek-v4-pro,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,0.3031638663778722,0.22316386637787217,0.3831638663778722,public-benchmark constrained estimate
deepseek-v4-pro,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.17328820592932656,0.29090006682303843,0.2109000668230384,0.37090006682303844,public-benchmark constrained estimate
deepseek-v4-pro,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,0.2791098047020643,0.1991098047020643,0.35910980470206433,public-benchmark constrained estimate
deepseek-v4-pro,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,0.2677699834050472,0.1877699834050472,0.3477699834050472,public-benchmark constrained estimate
deepseek-v4-pro,67,0.00712142874573507,0.13321482074434798,0.6259573935958767,0.23370635691404035,0.2568538674587862,0.17685386745878617,0.3368538674587862,public-benchmark constrained estimate
deepseek-v4-pro,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,0.24633321274291003,0.16633321274291002,0.32633321274291005,public-benchmark constrained estimate
deepseek-v4-pro,69,0.005554924703691011,0.1072404815792023,0.6057989862879629,0.2814056074291437,0.23618024076327268,0.1561802407632727,0.31618024076327267,public-benchmark constrained estimate
deepseek-v4-pro,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,0.22636936455415674,0.14636936455415672,0.30636936455415675,public-benchmark constrained estimate
deepseek-v4-pro,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.3345894412531859,0.21687859216389133,0.1368785921638913,0.29687859216389134,public-benchmark constrained estimate
deepseek-v4-pro,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.36296920551961676,0.2076905536202627,0.12769055362026271,0.2876905536202627,public-benchmark constrained estimate
deepseek-v4-pro,73,0.0033766123817393634,0.06821458706281303,0.5360719703883393,0.3923368301671083,0.19879311908713507,0.11879311908713507,0.27879311908713506,public-benchmark constrained estimate
deepseek-v4-pro,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,0.1901795996931843,0.11017959969318429,0.2701795996931843,public-benchmark constrained estimate
deepseek-v4-pro,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,0.18184854768295103,0.10184854768295103,0.261848547682951,public-benchmark constrained estimate
deepseek-v4-pro,76,0.002323162522631206,0.048007470074845626,0.46528928312553886,0.4843800842769843,0.17380319771969016,0.09380319771969016,0.2538031977196902,public-benchmark constrained estimate
deepseek-v4-pro,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,0.16605061421152692,0.08605061421152692,0.2460506142115269,public-benchmark constrained estimate
deepseek-v4-pro,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,0.15860062789018034,0.07860062789018034,0.23860062789018033,public-benchmark constrained estimate
deepseek-v4-pro,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,0.15146465615120785,0.07146465615120785,0.23146465615120787,public-benchmark constrained estimate
deepseek-v4-pro,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,0.1446545042218707,0.0646545042218707,0.22465450422187072,public-benchmark constrained estimate
deepseek-v4-pro,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,0.13818123762237253,0.058181237622372525,0.21818123762237251,public-benchmark constrained estimate
deepseek-v4-pro,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,0.13205420158367648,0.05205420158367648,0.2120542015836765,public-benchmark constrained estimate
deepseek-v4-pro,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,0.1262802422695076,0.046280242269507596,0.20628024226950759,public-benchmark constrained estimate
deepseek-v4-pro,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,0.12086316079932367,0.04086316079932367,0.20086316079932368,public-benchmark constrained estimate
deepseek-v4-pro,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,0.1158034073499536,0.0358034073499536,0.1958034073499536,public-benchmark constrained estimate
deepseek-v4-pro,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,0.11109800179710431,0.031098001797104313,0.19109800179710432,public-benchmark constrained estimate
deepseek-v4-pro,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,0.10674065139172029,0.026740651391720285,0.1867406513917203,public-benchmark constrained estimate
deepseek-v4-pro,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,0.10272202578399472,0.022722025783994723,0.1827220257839947,public-benchmark constrained estimate
deepseek-v4-pro,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,0.09903014527415521,0.01903014527415521,0.17903014527415523,public-benchmark constrained estimate
deepseek-v4-pro,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,0.09565083869798018,0.015650838697980174,0.17565083869798018,public-benchmark constrained estimate
deepseek-v4-pro,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,0.09256823161287388,0.012568231612873876,0.17256823161287388,public-benchmark constrained estimate
deepseek-v4-pro,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,0.08976523205767026,0.009765232057670256,0.16976523205767025,public-benchmark constrained estimate
deepseek-v4-pro,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,0.087223988830419,0.007223988830418998,0.167223988830419,public-benchmark constrained estimate
deepseek-v4-pro,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,0.08492630492272014,0.004926304922720143,0.16492630492272015,public-benchmark constrained estimate
deepseek-v4-pro,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,0.08285399573516287,0.002853995735162873,0.16285399573516288,public-benchmark constrained estimate
deepseek-v4-pro,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,0.08098918754870034,0.0009891875487003376,0.16098918754870034,public-benchmark constrained estimate
deepseek-v4-pro,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,0.0793145562700246,0.0,0.1593145562700246,public-benchmark constrained estimate
deepseek-v4-pro,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,0.07781350972269423,0.0,0.15781350972269423,public-benchmark constrained estimate
deepseek-v4-pro,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,0.07647031885791153,0.0,0.15647031885791152,public-benchmark constrained estimate
deepseek-v4-pro,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,0.07527020440929369,0.0,0.15527020440929368,public-benchmark constrained estimate
glm-5.1,0,0.9688561694652216,0.02973347203816044,0.0013400466539488735,7.031184266914957e-05,0.9427720101743648,0.8627720101743649,1.0,public-benchmark constrained estimate
glm-5.1,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,0.9418489560888519,0.8618489560888519,1.0,public-benchmark constrained estimate
glm-5.1,2,0.96036116089903,0.037828628074767376,0.0017199306360523377,9.028039015031105e-05,0.9408113345321187,0.8608113345321188,1.0,public-benchmark constrained estimate
glm-5.1,3,0.9553191297273498,0.0426301267327328,0.0019484436851915632,0.00010229985472581484,0.9396461097088159,0.8596461097088159,1.0,public-benchmark constrained estimate
glm-5.1,4,0.9496693674025232,0.0480074700748456,0.002207243179444952,0.00011591934318633098,0.9383390768409989,0.858339076840999,1.0,public-benchmark constrained estimate
glm-5.1,5,0.9433475746920262,0.05402075133308923,0.0025003221778193124,0.00013135179706526775,0.9368748412078993,0.8568748412078994,1.0,public-benchmark constrained estimate
glm-5.1,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,0.935236822229918,0.855236822229918,1.0,public-benchmark constrained estimate
glm-5.1,7,0.9284088005554475,0.06821458706281297,0.003207959627750357,0.00016865275398914432,0.9334072899735041,0.8534072899735041,1.0,public-benchmark constrained estimate
glm-5.1,8,0.9196425311777929,0.07653298517756987,0.0036333793287594337,0.00019110431587777675,0.9313674423043589,0.8513674423043589,1.0,public-benchmark constrained estimate
glm-5.1,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510323,0.9290975315047174,0.8490975315047175,1.0,public-benchmark constrained estimate
glm-5.1,10,0.8991213772699435,0.0959732170243345,0.004660036225179408,0.0002453694805426224,0.9265770493121945,0.8465770493121946,1.0,public-benchmark constrained estimate
glm-5.1,11,0.8872045937171068,0.10724048157920205,0.0052768937398135875,0.0002780309638775155,0.9237849788044896,0.8437849788044897,1.0,public-benchmark constrained estimate
glm-5.1,12,0.8740772351648677,0.1196328626982398,0.005974863442811144,0.00031503869408133935,0.9207001200822039,0.840700120082204,1.0,public-benchmark constrained estimate
glm-5.1,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.00035697063503765833,0.9173014940123215,0.8373014940123216,0.9973014940123215,public-benchmark constrained estimate
glm-5.1,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,0.9135688241308567,0.8335688241308568,0.9935688241308567,public-benchmark constrained estimate
glm-5.1,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,0.9094830909860799,0.82948309098608,0.9894830909860799,public-benchmark constrained estimate
glm-5.1,16,0.8080672135527632,0.18160463392793158,0.009808847654810264,0.000519304864494927,0.9050271457072374,0.8250271457072375,0.9850271457072374,public-benchmark constrained estimate
glm-5.1,17,0.7879311956428947,0.2003815463614109,0.011098849177137495,0.0005884088185569393,0.9001863606205059,0.820186360620506,0.9801863606205059,public-benchmark constrained estimate
glm-5.1,18,0.7662936430859598,0.22048353516173505,0.012556119443061557,0.00066670230924359,0.8949492848413015,0.8149492848413016,0.9749492848413015,public-benchmark constrained estimate
glm-5.1,19,0.7431680086124812,0.2418749047943688,0.014201680960420461,0.0007554056327295284,0.889308262872681,0.8093082628726811,0.969308262872681,public-benchmark constrained estimate
glm-5.1,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,0.8832599656479604,0.8032599656479604,0.9632599656479603,public-benchmark constrained estimate
glm-5.1,21,0.6926419831347361,0.2882339801143749,0.018154284783106312,0.0009697519677825852,0.876805777797172,0.796805777797172,0.9568057777971719,public-benchmark constrained estimate
glm-5.1,22,0.6654105587468141,0.31297410849053825,0.020516601689723003,0.0010987310729246428,0.8699519839359768,0.7899519839359769,0.9499519839359768,public-benchmark constrained estimate
glm-5.1,23,0.6370307944803832,0.33854611546550956,0.023178246752018825,0.0012448433020883743,0.8627097020313074,0.7827097020313074,0.9427097020313073,public-benchmark constrained estimate
glm-5.1,24,0.6076631698328917,0.36475154794031833,0.02617492373017196,0.001410358496618023,0.855094524382503,0.775094524382503,0.935094524382503,public-benchmark constrained estimate
glm-5.1,25,0.5774953651858119,0.39136080427940967,0.029545985040761117,0.0015978454940173438,0.8471258465117497,0.7671258465117498,0.9271258465117497,public-benchmark constrained estimate
glm-5.1,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026487,0.8388258900989952,0.7588258900989953,0.9188258900989952,public-benchmark constrained estimate
glm-5.1,27,0.5156199157230157,0.44474124517601427,0.03758809556105265,0.002050743539917378,0.8302184555602182,0.7502184555602183,0.9102184555602182,public-benchmark constrained estimate
glm-5.1,28,0.4843800842769844,0.47093904545036536,0.042357707750018916,0.002323162522631283,0.8213274694569411,0.7413274694569412,0.9013274694569411,public-benchmark constrained estimate
glm-5.1,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.00263167397488458,0.8121754176566779,0.7321754176566779,0.8921754176566778,public-benchmark constrained estimate
glm-5.1,30,0.4225046348141883,0.5208429398778379,0.053671392578118905,0.0029810327298548972,0.8027817733198949,0.7227817733198949,0.8827817733198948,public-benchmark constrained estimate
glm-5.1,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395013,0.7931615366819973,0.7131615366819973,0.8731615366819973,public-benchmark constrained estimate
glm-5.1,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.0038244836446372104,0.7833240001439666,0.7033240001439667,0.8633240001439666,public-benchmark constrained estimate
glm-5.1,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,0.7732718381012791,0.6932718381012791,0.853271838101279,public-benchmark constrained estimate
glm-5.1,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,0.7630005985177398,0.6830005985177399,0.8430005985177398,public-benchmark constrained estimate
glm-5.1,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,0.7524986457549198,0.6724986457549198,0.8324986457549197,public-benchmark constrained estimate
glm-5.1,36,0.2568319913875189,0.6303726023295879,0.10650550414600067,0.0062899021368924835,0.7417475750610989,0.6617475750610989,0.8217475750610989,public-benchmark constrained estimate
glm-5.1,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,0.730723091323062,0.650723091323062,0.810723091323062,public-benchmark constrained estimate
glm-5.1,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,0.7193963200518244,0.6393963200518245,0.7993963200518244,public-benchmark constrained estimate
glm-5.1,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,0.7077354977451844,0.6277354977451844,0.7877354977451844,public-benchmark constrained estimate
glm-5.1,40,0.1732882059293266,0.6534235881413468,0.16296005341002137,0.010328152519305191,0.6957079713276335,0.6157079713276336,0.7757079713276335,public-benchmark constrained estimate
glm-5.1,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694434,0.6832824212755262,0.6032824212755262,0.7632824212755261,public-benchmark constrained estimate
glm-5.1,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.013222821752305148,0.6704312092107888,0.5904312092107888,0.7504312092107888,public-benchmark constrained estimate
glm-5.1,43,0.12592276483513243,0.6403708782508274,0.21874927032089023,0.01495708659314999,0.6571327376307551,0.5771327376307551,0.737132737630755,public-benchmark constrained estimate
glm-5.1,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,0.6433736974360869,0.5633736974360869,0.7233736974360868,public-benchmark constrained estimate
glm-5.1,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,0.6291510695897032,0.5491510695897033,0.7091510695897032,public-benchmark constrained estimate
glm-5.1,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,0.6144737432217459,0.5344737432217459,0.6944737432217458,public-benchmark constrained estimate
glm-5.1,47,0.08035746882220707,0.585053089924607,0.3101663511990787,0.0244230900541072,0.5993636170632476,0.5193636170632476,0.6793636170632475,public-benchmark constrained estimate
glm-5.1,48,0.07159119944455239,0.5654395950358309,0.3353839232928268,0.027585282226789982,0.5838560674289353,0.5038560674289353,0.6638560674289352,public-benchmark constrained estimate
glm-5.1,49,0.06371499425196536,0.5439481755809263,0.3611929996323298,0.031143830534778462,0.5679996962482042,0.4879996962482042,0.6479996962482042,public-benchmark constrained estimate
glm-5.1,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,0.5518553170920218,0.47185531709202183,0.6318553170920218,public-benchmark constrained estimate
glm-5.1,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.039638839100970026,0.5354941933734915,0.45549419337349145,0.6154941933734914,public-benchmark constrained estimate
glm-5.1,52,0.04468087027265022,0.47093904545036547,0.4396992140043341,0.0446808702726502,0.5189956057363919,0.4389956057363919,0.5989956057363919,public-benchmark constrained estimate
glm-5.1,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.0503306325974769,0.5024438876438133,0.4224438876438133,0.5824438876438133,public-benchmark constrained estimate
glm-5.1,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.05665242530797386,0.48592512081844663,0.4059251208184466,0.5659251208184466,public-benchmark constrained estimate
glm-5.1,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,0.46952371753084843,0.3895237175308484,0.5495237175308484,public-benchmark constrained estimate
glm-5.1,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,0.4533191291393726,0.3733191291393726,0.5333191291393726,public-benchmark constrained estimate
glm-5.1,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.080357468822207,0.4373829076921064,0.3573829076921064,0.5173829076921064,public-benchmark constrained estimate
glm-5.1,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,0.4217763118014066,0.3417763118014066,0.5017763118014066,public-benchmark constrained estimate
glm-5.1,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,0.4065485949722544,0.32654859497225436,0.4865485949722544,public-benchmark constrained estimate
glm-5.1,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289315,0.3917360519843847,0.3117360519843847,0.47173605198438473,public-benchmark constrained estimate
glm-5.1,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,0.37736183527068656,0.29736183527068655,0.4573618352706866,public-benchmark constrained estimate
glm-5.1,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,0.36343649592746285,0.28343649592746284,0.44343649592746287,public-benchmark constrained estimate
glm-5.1,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,0.34995915823151114,0.2699591582315111,0.42995915823151115,public-benchmark constrained estimate
glm-5.1,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.17328820592932656,0.33691920479105,0.25691920479104996,0.41691920479105,public-benchmark constrained estimate
glm-5.1,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,0.32429833164311406,0.24429833164311404,0.4042983316431141,public-benchmark constrained estimate
glm-5.1,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,0.31207282679118,0.23207282679117996,0.39207282679118,public-benchmark constrained estimate
glm-5.1,67,0.00712142874573507,0.13321482074434798,0.6259573935958767,0.23370635691404035,0.30021592898042265,0.22021592898042264,0.38021592898042267,public-benchmark constrained estimate
glm-5.1,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,0.2887001330243399,0.20870013302433987,0.3687001330243399,public-benchmark constrained estimate
glm-5.1,69,0.005554924703691011,0.1072404815792023,0.6057989862879629,0.2814056074291437,0.2774993214533779,0.1974993214533779,0.3574993214533779,public-benchmark constrained estimate
glm-5.1,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,0.26659061836201614,0.18659061836201613,0.34659061836201616,public-benchmark constrained estimate
glm-5.1,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.3345894412531859,0.25595587976487844,0.17595587976487842,0.33595587976487845,public-benchmark constrained estimate
glm-5.1,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.36296920551961676,0.2455827558745205,0.16558275587452048,0.3255827558745205,public-benchmark constrained estimate
glm-5.1,73,0.0033766123817393634,0.06821458706281303,0.5360719703883393,0.3923368301671083,0.2354652849769048,0.15546528497690482,0.3154652849769048,public-benchmark constrained estimate
glm-5.1,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,0.2256040060913185,0.14560400609131852,0.3056040060913185,public-benchmark constrained estimate
glm-5.1,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,0.21600560758072382,0.13600560758072383,0.2960056075807238,public-benchmark constrained estimate
glm-5.1,76,0.002323162522631206,0.048007470074845626,0.46528928312553886,0.4843800842769843,0.2066821594707331,0.12668215947073308,0.2866821594707331,public-benchmark constrained estimate
glm-5.1,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,0.19765000563269514,0.11765000563269513,0.27765000563269515,public-benchmark constrained estimate
glm-5.1,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,0.18892841489115506,0.10892841489115505,0.26892841489115504,public-benchmark constrained estimate
glm-5.1,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,0.18053810443887333,0.10053810443887333,0.2605381044388733,public-benchmark constrained estimate
glm-5.1,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,0.17249975254789882,0.09249975254789881,0.2524997525478988,public-benchmark constrained estimate
glm-5.1,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,0.16483260984320394,0.08483260984320394,0.24483260984320393,public-benchmark constrained estimate
glm-5.1,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,0.15755330049501887,0.07755330049501886,0.23755330049501888,public-benchmark constrained estimate
glm-5.1,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,0.15067487927696463,0.07067487927696463,0.23067487927696462,public-benchmark constrained estimate
glm-5.1,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,0.1442061812127723,0.06420618121277229,0.2242061812127723,public-benchmark constrained estimate
glm-5.1,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,0.13815147142296247,0.05815147142296247,0.21815147142296248,public-benchmark constrained estimate
glm-5.1,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,0.13251037722666897,0.05251037722666897,0.212510377226669,public-benchmark constrained estimate
glm-5.1,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,0.12727806497598487,0.04727806497598487,0.2072780649759849,public-benchmark constrained estimate
glm-5.1,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,0.12244561166577617,0.042445611665776165,0.20244561166577618,public-benchmark constrained estimate
glm-5.1,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,0.1180005160319511,0.03800051603195109,0.1980005160319511,public-benchmark constrained estimate
glm-5.1,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,0.11392729465412195,0.03392729465412195,0.19392729465412195,public-benchmark constrained estimate
glm-5.1,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,0.11020811398641435,0.030208113986414348,0.19020811398641435,public-benchmark constrained estimate
glm-5.1,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,0.10682341754280254,0.02682341754280254,0.18682341754280254,public-benchmark constrained estimate
glm-5.1,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,0.10375251706685762,0.023752517066857617,0.18375251706685763,public-benchmark constrained estimate
glm-5.1,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,0.10097412613057363,0.02097412613057363,0.18097412613057362,public-benchmark constrained estimate
glm-5.1,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,0.09846682332693873,0.018466823326938733,0.17846682332693875,public-benchmark constrained estimate
glm-5.1,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,0.09620943951773754,0.01620943951773754,0.17620943951773754,public-benchmark constrained estimate
glm-5.1,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,0.09418136926116422,0.014181369261164214,0.17418136926116423,public-benchmark constrained estimate
glm-5.1,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,0.09236281059700517,0.01236281059700517,0.17236281059700517,public-benchmark constrained estimate
glm-5.1,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,0.09073493998365077,0.01073493998365077,0.17073493998365077,public-benchmark constrained estimate
glm-5.1,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,0.08928003061083423,0.009280030610834225,0.16928003061083424,public-benchmark constrained estimate
kimi-k2.6,0,0.9688561694652216,0.02973347203816044,0.0013400466539488735,7.031184266914957e-05,0.9396722103462382,0.8596722103462382,1.0,public-benchmark constrained estimate
