instance_id,repo,official_difficulty,problem_statement_hash,routellm_raw_score,routellm_rank,routellm_percentile,routellm_tertile,model_result_count,valid_result_count,resolved_null_count,success_count,failure_count,empirical_success_rate,empirical_failure_rate,analysis_definition
django__django-16485,django/django,15 min - 1 hour,b4fa6712d6e1d39bf9c121043248a2ba7faecb8c92f65be12459ab0f7d32b4e0,0.24948304891586304,391,0.781563126252505,Hard,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-16493,django/django,15 min - 1 hour,75075130dacc249477d2c94033054758246062c4b4570d8a8b5c6ac0a220ab79,0.26009267568588257,415,0.8296593186372746,Hard,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-16502,django/django,15 min - 1 hour,7efef7822c78cdf0e41a2bf058fd740eeb35cb07a471343a0bbc7128caf0305f,0.1554495245218277,128,0.2545090180360721,Easy,34,34,0,2,32,0.058823529411764705,0.9411764705882353,null_as_not_success
django__django-16527,django/django,15 min - 1 hour,d9bcb36c05a8542b01cc22ded3b6545b090ccac64f969ddee3981d62c6e74e10,0.1252250224351883,52,0.10220440881763528,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-16560,django/django,1-4 hours,55bdf0c9598df4bb15567401559ad47ae47a817a1a61031101d6d4105e3e2da3,0.09455464780330658,14,0.026052104208416832,Easy,34,34,0,24,10,0.7058823529411765,0.29411764705882354,null_as_not_success
django__django-16569,django/django,<15 min fix,06d476280f43c0739d98b1cc072683c8b766243ba66ee1ad7c4c86bc1c62cfcb,0.22730131447315216,335,0.6693386773547094,Hard,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-16595,django/django,<15 min fix,9634961aa789b58bc0e66fae12245de8b9f826e5f69b752226458f5888fe2116,0.21179965138435364,289,0.5771543086172345,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-16612,django/django,15 min - 1 hour,360343632af96cb566321012a292dbc7e00e3201c90017aa1d73e9f8f01979d9,0.2910338044166565,449,0.8977955911823647,Hard,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
django__django-16631,django/django,1-4 hours,32af93df5e62a2e558611028be5030691d5720d2a172c9a0e83213c68d779a8a,0.23048818111419678,344,0.687374749498998,Hard,34,34,0,4,30,0.11764705882352941,0.8823529411764706,null_as_not_success
django__django-16642,django/django,<15 min fix,8c925b62cf8a6164ad42e17af5c693af15ee49cf2295d42ed29c83ca9300895f,0.22750194370746613,336,0.6713426853707415,Hard,34,34,0,24,10,0.7058823529411765,0.29411764705882354,null_as_not_success
django__django-16661,django/django,15 min - 1 hour,8ae40c58d69fbb6c556a88fd5efa91256048a66c1a75b2b6047bedc907979619,0.16763228178024292,154,0.3066132264529058,Easy,34,34,0,30,4,0.8823529411764706,0.11764705882352941,null_as_not_success
django__django-16662,django/django,15 min - 1 hour,42e240ffdb04350697f828e621ac52538d02097c07e3bd29e2e48e7005968beb,0.25698450207710266,410,0.8196392785571143,Hard,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-16667,django/django,15 min - 1 hour,f5e8f8238e1858da54eeda18945034c35444d586b4fb303dab3b95f44a0f06f4,0.14260050654411316,99,0.1963927855711423,Easy,34,34,0,3,31,0.08823529411764706,0.9117647058823529,null_as_not_success
django__django-16801,django/django,<15 min fix,f7f76c637955914a37f86dce9b70030f0740b9013c976a1aa0240db988a4591a,0.11991987377405167,46,0.09018036072144289,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-16819,django/django,15 min - 1 hour,97b715a333546c080e735147ddaec689c9bac7e3c9f656b0225ba9b42a2cec70,0.1805681586265564,194,0.3867735470941884,Medium,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
django__django-16877,django/django,15 min - 1 hour,a27611c7e5e670510d13fa2a390101af04671478b7f29d91fc6833223a50236f,0.17300783097743988,169,0.3366733466933868,Medium,34,34,0,23,11,0.6764705882352942,0.3235294117647059,null_as_not_success
django__django-16899,django/django,<15 min fix,9c9351066a13a3059571433afaff2b7a9948b725fdf47c3c39f8f0b73fc1394f,0.2466820925474167,385,0.7695390781563126,Hard,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
django__django-16901,django/django,15 min - 1 hour,c8993e991640f6009471290abeba79fbb302f7b82c293f7e9340fe4e1220f532,0.2141152322292328,294,0.5871743486973948,Medium,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
django__django-16938,django/django,15 min - 1 hour,df77a03b1d4dc247eb9cb80cd7a2d98d9b6f63f3036e1a3d65431ff0edc39d39,0.1761721819639206,178,0.35470941883767537,Medium,34,34,0,20,14,0.5882352941176471,0.4117647058823529,null_as_not_success
django__django-16950,django/django,15 min - 1 hour,f269742c4cfd7938fbc0c71820914948ed127d5ce9750df52c33f7a340b91f34,0.17754018306732178,183,0.36472945891783565,Medium,34,34,0,9,25,0.2647058823529412,0.7352941176470589,null_as_not_success
django__django-17029,django/django,<15 min fix,4de1d6b3ae651b2f319eab80284de337f4a85e6bb7ea0b00ebbe2713b2ad5e38,0.1548483967781067,124,0.24649298597194388,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-17084,django/django,15 min - 1 hour,04cc3977bbc184d950a14a6b4e9caf06f854fa2575218694b65982247ca6388c,0.23525528609752655,357,0.7134268537074149,Hard,34,34,0,29,5,0.8529411764705882,0.14705882352941177,null_as_not_success
django__django-17087,django/django,<15 min fix,70cad331a2b095ca612c98e2d2d81a549fb32f91f6ac261196d30d4a77bdb2fb,0.21971960365772247,313,0.625250501002004,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-7530,django/django,15 min - 1 hour,660d95fad484d129e2943cf8276d081cfceb02bada155f6ddf2e5e1ce4af5d39,0.21283748745918274,290,0.5791583166332666,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
django__django-9296,django/django,<15 min fix,1dad6e4ae15cb47af74a688dc59b6a40fa55b6ec0086f587e16c784c78acfc23,0.2427489012479782,372,0.7434869739478958,Hard,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-13989,matplotlib/matplotlib,<15 min fix,13d52a70d283b3677d5258aadda203f99ac501d0073989215713092077f6e3ff,0.26382455229759216,420,0.8396793587174348,Hard,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-14623,matplotlib/matplotlib,15 min - 1 hour,464f0388f374a7b9d35c4376287b032364fc63e51dfb872fbd0806154dbbc152,0.18818002939224243,219,0.43687374749499,Medium,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
matplotlib__matplotlib-20488,matplotlib/matplotlib,15 min - 1 hour,12056807682e586594be117be56e64ed357f0907510f7d7fb645a4241e4fa165,0.13350053131580353,73,0.14428857715430862,Easy,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
matplotlib__matplotlib-20676,matplotlib/matplotlib,<15 min fix,c201ac5236b0a5eb57faa1768a12c67f0132074a5538d82feb717a62af9ad01d,0.16478084027767181,148,0.29458917835671344,Easy,34,34,0,5,29,0.14705882352941177,0.8529411764705882,null_as_not_success
matplotlib__matplotlib-20826,matplotlib/matplotlib,15 min - 1 hour,881edf60640e55712a3d98f4ab4da1ef4c7e1976c75cb152ed0507cc5522d216,0.1904936134815216,233,0.4649298597194389,Medium,34,34,0,20,14,0.5882352941176471,0.4117647058823529,null_as_not_success
matplotlib__matplotlib-20859,matplotlib/matplotlib,<15 min fix,e164457f11ff826d316c84285ade2b510a4b086fc263d1f948a16ceb84da4d34,0.17203663289546967,167,0.33266533066132264,Easy,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
matplotlib__matplotlib-21568,matplotlib/matplotlib,15 min - 1 hour,b8683c29c5989c50521624efa9b34be927922e08f51ff01a96dec8526e3eec91,0.21715115010738373,305,0.6092184368737475,Medium,34,34,0,5,29,0.14705882352941177,0.8529411764705882,null_as_not_success
matplotlib__matplotlib-22719,matplotlib/matplotlib,<15 min fix,2ffeda0f37f0b31f33acc4091c401b2ecdf32fe61756e07d1248ab2095cb77e0,0.08065009117126465,5,0.008016032064128256,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-22865,matplotlib/matplotlib,15 min - 1 hour,59bd59ccfcb72e1937305af38434e86d804f312430f62fe056769ed708670d49,0.16442455351352692,147,0.2925851703406814,Easy,34,34,0,28,6,0.8235294117647058,0.17647058823529413,null_as_not_success
matplotlib__matplotlib-22871,matplotlib/matplotlib,15 min - 1 hour,a32253ecd61549cba0b22de10788e2edc09166a2598bdc364eb9f6f993d3ac26,0.20409463346004486,267,0.533066132264529,Medium,34,34,0,25,9,0.7352941176470589,0.2647058823529412,null_as_not_success
matplotlib__matplotlib-23299,matplotlib/matplotlib,15 min - 1 hour,e09f2f06fba2878eb83a9b899e7f51c5053caf050a9e1ccaa56a015edf027cc6,0.17409014701843262,171,0.3406813627254509,Medium,34,34,0,2,32,0.058823529411764705,0.9411764705882353,null_as_not_success
matplotlib__matplotlib-23314,matplotlib/matplotlib,15 min - 1 hour,e724887a3c1acc1c91e3f2fefb8d9e30bafcf58b3d6d1696dc8f57e77fd90cba,0.1864994317293167,211,0.42084168336673344,Medium,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
matplotlib__matplotlib-23412,matplotlib/matplotlib,15 min - 1 hour,f6a488ca9ccd9717eed2b1b06381bfb2f0df1fcb770c10d2798a394581354770,0.18641771376132965,209,0.4168336673346693,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-23476,matplotlib/matplotlib,<15 min fix,09f6a686f1cdc38099eeaf53b4f8d5d7f5ccc2587d792da3f5f5ac0ee5e94eab,0.12732136249542236,55,0.10821643286573146,Easy,34,34,0,5,29,0.14705882352941177,0.8529411764705882,null_as_not_success
matplotlib__matplotlib-24026,matplotlib/matplotlib,15 min - 1 hour,4ee911f96026baf36281275f48621c1a645938de534397eb62e8411bfbd8a34d,0.13561709225177765,77,0.1523046092184369,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-24149,matplotlib/matplotlib,<15 min fix,e45198b3ac6b31622abb846680415a32e52d5ed8fc60c85953b9f0deb461b6af,0.20874881744384766,280,0.5591182364729459,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-24177,matplotlib/matplotlib,<15 min fix,1e6d6a06f568bc8745d92ec2649e97912a1fbacf7a85df9fa976435714b537d5,0.14662599563598633,108,0.21442885771543085,Easy,34,34,0,23,11,0.6764705882352942,0.3235294117647059,null_as_not_success
matplotlib__matplotlib-24570,matplotlib/matplotlib,<15 min fix,e92b7455ee344da93d431a6f48428a89f1ee055b46c062bc804d4456e74c15a5,0.2821055054664612,440,0.8797595190380761,Hard,34,34,0,29,5,0.8529411764705882,0.14705882352941177,null_as_not_success
matplotlib__matplotlib-24627,matplotlib/matplotlib,15 min - 1 hour,7d9e2b69794435ee2ed448b97c45250b028de009950f7b9982cc81114eb400fd,0.1705504059791565,162,0.3226452905811623,Easy,34,34,0,29,5,0.8529411764705882,0.14705882352941177,null_as_not_success
matplotlib__matplotlib-24637,matplotlib/matplotlib,15 min - 1 hour,229bc433cf176f1a8226326a9c48ed322d9b4452549f123ca6095121249d19c7,0.1682634949684143,156,0.3106212424849699,Easy,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
matplotlib__matplotlib-24870,matplotlib/matplotlib,15 min - 1 hour,9fdff9e3329f9ef19a9deb6f152b3a23c9c3e091258eb9deb5f740f036885f70,0.09713870286941528,19,0.036072144288577156,Easy,34,34,0,6,28,0.17647058823529413,0.8235294117647058,null_as_not_success
matplotlib__matplotlib-24970,matplotlib/matplotlib,15 min - 1 hour,5ae160cc5420b0587fc3a4d567fb1d76d86d4d20de526eaaaeb95759ea568dbf,0.1380969136953354,85,0.1683366733466934,Easy,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
matplotlib__matplotlib-25122,matplotlib/matplotlib,<15 min fix,30f322bb014d478fa18bfb886ae986dc6bf1dc3d16c4f0b10cda5f2560a3296b,0.18430310487747192,205,0.4088176352705411,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-25287,matplotlib/matplotlib,<15 min fix,f9bbb7794506f072129a5e7941e265280853fd873550828d7a66e91baa611c7e,0.2034517079591751,264,0.5270541082164328,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-25311,matplotlib/matplotlib,<15 min fix,a2583ca80e1609006e02901af35754c41bc9bb0c325da37d2f6fef434d7f2ff7,0.15205661952495575,119,0.23647294589178355,Easy,34,34,0,24,10,0.7058823529411765,0.29411764705882354,null_as_not_success
matplotlib__matplotlib-25332,matplotlib/matplotlib,<15 min fix,86c03c9b73bf970095097ed7e90516f96639aaf8b1a81a8ba3ddd8f620e0eee4,0.20156313478946686,260,0.5190380761523046,Medium,34,34,0,28,6,0.8235294117647058,0.17647058823529413,null_as_not_success
matplotlib__matplotlib-25479,matplotlib/matplotlib,<15 min fix,4581a22d3e68c0fdc0b045d3f6560197585f94d041d18c57a6ee1153a968b709,0.17689988017082214,181,0.36072144288577157,Medium,34,34,0,2,32,0.058823529411764705,0.9411764705882353,null_as_not_success
matplotlib__matplotlib-25775,matplotlib/matplotlib,15 min - 1 hour,a15b46987ceec554e057cf8fc62b015b435221182f76357b9d54ada6417c6401,0.10909915715456009,29,0.056112224448897796,Easy,34,34,0,23,11,0.6764705882352942,0.3235294117647059,null_as_not_success
matplotlib__matplotlib-25960,matplotlib/matplotlib,15 min - 1 hour,97c83d815bdd983310f81c7c5141e2ec1e2347a25140e90dab10dcb54f87e630,0.2523708939552307,400,0.7995991983967936,Hard,34,34,0,18,16,0.5294117647058824,0.47058823529411764,null_as_not_success
matplotlib__matplotlib-26113,matplotlib/matplotlib,<15 min fix,dd3266ec4a7c3e8cc3d0b7ccb0bd76d85b33814bedadceb4277d755db08479ca,0.1305963099002838,63,0.12424849699398798,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
matplotlib__matplotlib-26208,matplotlib/matplotlib,<15 min fix,6c2b512012bf5cab6147cc2fc8c0df54e71b53036615685d77ec186f511a5fdd,0.12124386429786682,47,0.09218436873747494,Easy,34,34,0,3,31,0.08823529411764706,0.9117647058823529,null_as_not_success
matplotlib__matplotlib-26291,matplotlib/matplotlib,15 min - 1 hour,135da5f1618662180c804de8c65d94b1230e40361752a81fe3e698e8696a6350,0.11707804352045059,40,0.0781563126252505,Easy,34,34,0,30,4,0.8823529411764706,0.11764705882352941,null_as_not_success
matplotlib__matplotlib-26342,matplotlib/matplotlib,15 min - 1 hour,321b76866bbc962e78d72c560f335d29c16a725b2ddb967b03dc638c9baa0037,0.11060845106840134,34,0.06613226452905811,Easy,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
matplotlib__matplotlib-26466,matplotlib/matplotlib,15 min - 1 hour,75451baef8d992a85b82c5b525b6563cd4ad037336bbac3f555901c7cbe163de,0.25337329506874084,402,0.8036072144288577,Hard,34,34,0,1,33,0.029411764705882353,0.9705882352941176,null_as_not_success
mwaskom__seaborn-3069,mwaskom/seaborn,15 min - 1 hour,739f9b2e6297497555d4d850e066137b282ad7c5bbcdee814e957ef0f81a9b1e,0.18718339502811432,214,0.42685370741482964,Medium,34,34,0,18,16,0.5294117647058824,0.47058823529411764,null_as_not_success
mwaskom__seaborn-3187,mwaskom/seaborn,15 min - 1 hour,72157e71b5c0ed5d58d66a7eeb30ed7b2fb237374183b9ebee200f5d58abd77b,0.23399347066879272,350,0.6993987975951904,Hard,34,34,0,13,21,0.38235294117647056,0.6176470588235294,null_as_not_success
pallets__flask-5014,pallets/flask,<15 min fix,f77d8eab7dd608172aa78b3b50dfa7e0e9b3a6a1c52d14a1cb02417eb5a0ab00,0.17441844940185547,172,0.342685370741483,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
psf__requests-1142,psf/requests,<15 min fix,0192533ff2ef0c53a600b3ef02cb9dc20bf0998d56eeaee80ca1a76c46758eec,0.1089409664273262,28,0.05410821643286573,Easy,34,33,1,28,6,0.8235294117647058,0.17647058823529413,null_as_not_success
psf__requests-1724,psf/requests,<15 min fix,eacde5d201658474274cce4558b5d2b8ae74d9fcc2ad6ddc76aaf003b2160b8a,0.14114053547382355,90,0.17835671342685372,Easy,34,33,1,11,23,0.3235294117647059,0.6764705882352942,null_as_not_success
psf__requests-1766,psf/requests,<15 min fix,90d541e87a05a5135b7ee242c82702e5cad1e2cae9e5571fcbc032d7d6d80682,0.30744990706443787,463,0.9258517034068137,Hard,34,32,2,5,29,0.14705882352941177,0.8529411764705882,null_as_not_success
psf__requests-1921,psf/requests,<15 min fix,3f7bdcd805645db3f6bbfa3476d3207f878afdfa4a91f8c8d56705d9aaf48e8d,0.1377340853214264,83,0.16432865731462926,Easy,34,34,0,5,29,0.14705882352941177,0.8529411764705882,null_as_not_success
psf__requests-2317,psf/requests,<15 min fix,9fdbda259c2e75551a5282e979edf4ca93ba378bee22df393fe02998991cfd1a,0.14166799187660217,93,0.1843687374749499,Easy,34,34,0,5,29,0.14705882352941177,0.8529411764705882,null_as_not_success
psf__requests-2931,psf/requests,15 min - 1 hour,c36c337f6c5d918e8d193684510213e2eaed8633e575b819757674cca0d980fd,0.275668203830719,434,0.8677354709418837,Hard,34,33,1,23,11,0.6764705882352942,0.3235294117647059,null_as_not_success
psf__requests-5414,psf/requests,<15 min fix,08faa0ea47836476b5f4b3709c06a00569996ccc654011299f9c8587cd7007ba,0.09575869143009186,16,0.03006012024048096,Easy,34,34,0,31,3,0.9117647058823529,0.08823529411764706,null_as_not_success
psf__requests-6028,psf/requests,15 min - 1 hour,1d82b6998adb429d6d13a59c0c321de5ea24889a19843d4de7ea4dff06739cc0,0.0947338342666626,15,0.028056112224448898,Easy,34,34,0,15,19,0.4411764705882353,0.5588235294117647,null_as_not_success
pydata__xarray-2905,pydata/xarray,15 min - 1 hour,0d3a9b692fc42e67214ed21e669b85cd5c6a222b3a4abc2055d93915876b6be8,0.18800318241119385,218,0.4348697394789579,Medium,34,34,0,28,6,0.8235294117647058,0.17647058823529413,null_as_not_success
pydata__xarray-3095,pydata/xarray,15 min - 1 hour,3d8f2d8422b56bd5980ec478be1413ef87805484446fc15dbd482342a59abb25,0.17218385636806488,168,0.3346693386773547,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
pydata__xarray-3151,pydata/xarray,15 min - 1 hour,abcd2e1b10d6d979b0510ec1a37372c9909c15bc786d4b7bb9027facb727d597,0.17816630005836487,186,0.37074148296593185,Medium,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
pydata__xarray-3305,pydata/xarray,15 min - 1 hour,21a3e64aad08beb73b01c601fffd82ad2f9086802463ce389ca5b50f7c271883,0.22722364962100983,332,0.6633266533066132,Medium,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
pydata__xarray-3677,pydata/xarray,15 min - 1 hour,4d1a08fa41ecef39ce23af292d1139cdc7d030bef74172654e29d4876338b716,0.18269766867160797,202,0.4028056112224449,Medium,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
pydata__xarray-3993,pydata/xarray,1-4 hours,3d888dbe00aca081458ceccefa5c7b6e323f5d30b3e5f165c668a7cd51260301,0.07988591492176056,4,0.006012024048096192,Easy,34,34,0,27,7,0.7941176470588235,0.20588235294117646,null_as_not_success
pydata__xarray-4075,pydata/xarray,<15 min fix,d1cc08eec285573fc56f2a58a623e0b7adf33e6f75fd16b4214dd1db4b3e46a6,0.1952192783355713,245,0.48897795591182364,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
pydata__xarray-4094,pydata/xarray,<15 min fix,4c60cee2e4247fd72e76052ae5938216ea38eca360d5b87d2a006d71bf4a91bc,0.19484400749206543,244,0.48697394789579157,Medium,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
pydata__xarray-4356,pydata/xarray,<15 min fix,45eae8de9d15e25d24a44a925c8abe59036ea87382e3c37e60e620e30b2ff0ff,0.14201165735721588,95,0.18837675350701402,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
pydata__xarray-4629,pydata/xarray,<15 min fix,f688557a88966226d7977917ae86e312dc52434d7ef61cd02b7d655d24d9f816,0.14441369473934174,103,0.20440881763527055,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
pydata__xarray-4687,pydata/xarray,15 min - 1 hour,c88bf8b1b5d25b8a288a2b44d5dfbdfb965ec927fa9658368ebeb65809441dbd,0.13360896706581116,74,0.1462925851703407,Easy,34,34,0,20,14,0.5882352941176471,0.4117647058823529,null_as_not_success
pydata__xarray-4695,pydata/xarray,15 min - 1 hour,acdf7cc514d6a56c02cf412e8f041cd8d2250ba1f9782e73d7dc5ee8dc06216d,0.08667033165693283,8,0.014028056112224449,Easy,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
pydata__xarray-4966,pydata/xarray,15 min - 1 hour,2ec61276a1a4afebd955dd7404328821ff6626c57ad13b69003d78eb3939e957,0.09089168906211853,11,0.02004008016032064,Easy,34,34,0,34,0,1.0,0.0,null_as_not_success
pydata__xarray-6461,pydata/xarray,<15 min fix,20d71a31e8ed14106420d0641e413897539ac72fd6b4b6ad62270f5ba780de6e,0.19594164192676544,248,0.49498997995991983,Medium,34,34,0,30,4,0.8823529411764706,0.11764705882352941,null_as_not_success
pydata__xarray-6599,pydata/xarray,15 min - 1 hour,96fa37e0c21ff705c55cdf125c413b37779b3ef6566658861e3d00d6cf2fa8c4,0.24515388906002045,379,0.7575150300601202,Hard,34,34,0,18,16,0.5294117647058824,0.47058823529411764,null_as_not_success
pydata__xarray-6721,pydata/xarray,15 min - 1 hour,8885a8e303e07d8e74f13a24134ecd7d051a2e2ded38ac313d6667e68b93a021,0.11030374467372894,31,0.06012024048096192,Easy,34,34,0,30,4,0.8823529411764706,0.11764705882352941,null_as_not_success
pydata__xarray-6744,pydata/xarray,15 min - 1 hour,8bdb6741fb6506b53a5a6bd32fb48ce9a45a92641394f0624c98635856bc4ed4,0.1371593326330185,82,0.1623246492985972,Easy,34,34,0,31,3,0.9117647058823529,0.08823529411764706,null_as_not_success
pydata__xarray-6938,pydata/xarray,15 min - 1 hour,80200279ed4af4b8b73e3d9bf2ec5a39dbded0c3e337b1b944253fd7b7b04248,0.1602741926908493,139,0.27655310621242485,Easy,34,34,0,8,26,0.23529411764705882,0.7647058823529411,null_as_not_success
pydata__xarray-6992,pydata/xarray,>4 hours,2fd625e5f58b6b7b7c292b9ba90307e8583cad9d4ddb395fe9805bb06c74208b,0.2685665190219879,424,0.8476953907815631,Hard,34,34,0,1,33,0.029411764705882353,0.9705882352941176,null_as_not_success
pydata__xarray-7229,pydata/xarray,15 min - 1 hour,1755ba7fe03d6f5917886ea3d5f0e5116a78593b08596ad9d394c5ccbb7f26aa,0.16479645669460297,149,0.2965931863727455,Easy,34,34,0,1,33,0.029411764705882353,0.9705882352941176,null_as_not_success
pydata__xarray-7233,pydata/xarray,15 min - 1 hour,ffb9cebf240efb2d4641ad1dc10e0e38951a8c5f8e9f6bb2a2de8e90acf95b07,0.14175336062908173,94,0.18637274549098196,Easy,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
pydata__xarray-7393,pydata/xarray,15 min - 1 hour,7a754d9fc6c6c54623c0bbff6a45db2b812026258275ff61e8fa85d1c4f81f40,0.23278798162937164,349,0.6973947895791583,Hard,34,34,0,31,3,0.9117647058823529,0.08823529411764706,null_as_not_success
pylint-dev__pylint-4551,pylint-dev/pylint,1-4 hours,28e19b9ac4f2a25215824cc162bb26d6ef73d661478746cd0cfc2e0432fadb18,0.23652283847332,359,0.717434869739479,Hard,34,34,0,1,33,0.029411764705882353,0.9705882352941176,null_as_not_success
pylint-dev__pylint-4604,pylint-dev/pylint,15 min - 1 hour,0072c898db86e2500d95b0b95f0929f23f8a733dc9b0eb4a0d170189049a8dbb,0.25168803334236145,399,0.7975951903807615,Hard,34,34,0,0,34,0.0,1.0,null_as_not_success
pylint-dev__pylint-4661,pylint-dev/pylint,15 min - 1 hour,9888ff5d07c438e865ef06f4e23337fdf555c438756ab3d74e75abea222cb932,0.05796011909842491,1,0.0,Easy,34,34,0,2,32,0.058823529411764705,0.9411764705882353,null_as_not_success
pylint-dev__pylint-4970,pylint-dev/pylint,<15 min fix,194295749557b085970e22cc0886d8d0d772e77521bf3b3af55f43f90a3d65ee,0.18568189442157745,207,0.41282565130260523,Medium,34,34,0,8,26,0.23529411764705882,0.7647058823529411,null_as_not_success
pylint-dev__pylint-6386,pylint-dev/pylint,15 min - 1 hour,5a767dafdd95cd6eef40ba263e539f02b0f86d745a804a7bc792d1a8c8b59a41,0.21378488838672638,292,0.5831663326653307,Medium,34,34,0,18,16,0.5294117647058824,0.47058823529411764,null_as_not_success
pylint-dev__pylint-6528,pylint-dev/pylint,15 min - 1 hour,b11d702c9bf142c2d05d59049258cd45746f2328b7598d6fd4acfa49530e8b39,0.2104063481092453,285,0.5691382765531062,Medium,34,34,0,26,8,0.7647058823529411,0.23529411764705882,null_as_not_success
pylint-dev__pylint-6903,pylint-dev/pylint,<15 min fix,5b236da9e3dbb09d3bf45598d1cc24596fa01daf96d7280482e081345f4ed50f,0.17960993945598602,190,0.3787575150300601,Medium,34,34,0,34,0,1.0,0.0,null_as_not_success
pylint-dev__pylint-7080,pylint-dev/pylint,15 min - 1 hour,82319497af035b3cdcd4ee71b5fccd578074989dfa157dc54ecc5bf8ea76ceab,0.14279884099960327,100,0.19839679358717435,Easy,34,34,0,8,26,0.23529411764705882,0.7647058823529411,null_as_not_success
pylint-dev__pylint-7277,pylint-dev/pylint,<15 min fix,dc1d852f34bf1341c1a0ba290aba65e3cd34b15cc2060f5c96e5eaa4fdf946d5,0.18722069263458252,215,0.4288577154308617,Medium,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
pylint-dev__pylint-8898,pylint-dev/pylint,1-4 hours,fe9420583d351e0e81a7cbc876fef18b386ba1d375bcfb031830f3885d4f4347,0.19433695077896118,242,0.48296593186372744,Medium,34,34,0,5,29,0.14705882352941177,0.8529411764705882,null_as_not_success
pytest-dev__pytest-10051,pytest-dev/pytest,15 min - 1 hour,c8f618a73662951809b75d56e2f6743203138a82223c2a963e6de26f2fa3199c,0.16675302386283875,153,0.3046092184368738,Easy,34,34,0,31,3,0.9117647058823529,0.08823529411764706,null_as_not_success
pytest-dev__pytest-10081,pytest-dev/pytest,<15 min fix,591d6bb69d71666bdd35a3144c95f3d689544055966393676fd23f260f707571,0.1975938379764557,251,0.501002004008016,Medium,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
pytest-dev__pytest-10356,pytest-dev/pytest,1-4 hours,04324b4ba13d4d4a7c28e790561dc0927851fc39eb3d245b2e688bb6a0de3174,0.11801061779260635,41,0.08016032064128256,Easy,34,34,0,2,32,0.058823529411764705,0.9411764705882353,null_as_not_success
pytest-dev__pytest-5262,pytest-dev/pytest,<15 min fix,d957354242a7a545699ec4d161c3e4c6ab6df9288000d6e46a051b8b7ff50301,0.17827366292476654,187,0.3727454909819639,Medium,34,34,0,33,1,0.9705882352941176,0.029411764705882353,null_as_not_success
pytest-dev__pytest-5631,pytest-dev/pytest,15 min - 1 hour,1e9120fbb21d881c388af3596eaa479bad2f604703eb79bd19898b5d7b18af03,0.1902380734682083,230,0.4589178356713427,Medium,34,34,0,32,2,0.9411764705882353,0.058823529411764705,null_as_not_success
